54;76,9230769;88;34;72;0;18;10,2040816;34;54,0540541;5;46;48;63,88889
60;61,5384615;92;30;60;0;28;4,08163265;16;35,1351351;0;26;30;75
66;61,5384615;80;32;50;0;38;4,08163265;14;32,4324324;0;44;46;72,22222
48;43,5897436;92;16;40;0;32;6,12244898;12;24,3243243;0;24;26;66,66667
60;46,1538462;84;12;54;0;20;4,08163265;12;32,4324324;0;24;24;25
46;56,4102564;70;12;52;0;48;2,04081633;16;35,1351351;0;22;16;52,77778
38;46,1538462;62;18;40;0;48;0;30;32,4324324;0;12;12;55,55556
42;35,8974359;74;8;22;0;32;0;32;29,7297297;0;8;14;13,88889
30;41,025641;56;10;14;0;38;0;42;35,1351351;0;8;10;25
