1;1;1;1;1;1;1;1;1;1;1;1;1;1
0,97945351;1,58012356;0,7012883;1,12417815;1,83216336;1,18660886;0,82532639;1,68800133;2,1962353;1,31249495;1,21053048;1,700015;1,49383;1,919582
1,05462932;1,52366608;2,1375264;1,16770153;2,00530571;1,24046638;0,68818463;1,66577488;2,11768034;1,39836989;1,18354171;1,641661;1,532;6,705276
1,62451215;3,49316711;0,69802994;1,30834895;2,34496015;1,29491737;0,77201168;1,83116157;2,97083329;1,43289934;1,20296753;1,326495;1,974368;6,111398
1,02460308;2,81154919;1,96383786;1,42799525;2,02325879;1,39045729;0,88662457;2,48515581;3,1000187;1,22498497;1,24938798;1,94409;2,264048;12,6627
1,4083243;2,01149733;3,66298391;1,53457305;2,02237571;1,3644496;0,60509182;2,74829959;3,55645828;1,29491046;1,0771555;2,325004;2,3068;9,473706
2,21993957;3,83926647;4,4881718;1,55562477;2,69413722;1,20389678;0,57500053;2,89526619;2,71378677;1,49420691;0,97143069;2,885167;3,384321;8,142358
1,96672274;3,60920804;3,15897627;2,07100192;4,10241587;1,35385172;0,84258584;2,35588736;2,3298504;1,2989093;0,95096541;2,721691;2,625851;17,04818
2,24556411;4,31883613;5,22851154;2,09087823;3,86192548;1,24697547;0,65576921;2,9177651;2,49856366;1,40458913;1,12929463;3,827074;3,415184;20,62715
